carat,depth,table,x,y,z,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.52,59.2,59.0,5.29,5.25,3.12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.35,62.2,56.0,4.53,4.51,2.81,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.61,60.3,56.0,5.52,5.55,3.34,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.27,59.3,61.0,8.47,8.55,5.05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.6,62.3,55.0,5.45,5.4,3.38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.36,61.6,57.0,4.59,4.56,2.82,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.95,61.7,58.0,6.26,6.34,3.89,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.07,59.8,60.0,6.7,6.65,3.99,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.35,61.9,61.0,4.5,4.54,2.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.06,62.4,55.0,6.5,6.54,4.07,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.35,62.8,60.0,7.08,7.0,4.42,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.77,63.0,65.0,5.82,5.74,3.64,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.01,63.0,60.0,7.92,7.99,5.01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.05,60.2,59.0,8.28,8.33,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.1,63.5,57.0,6.55,6.53,4.15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.44,61.1,56.0,4.92,4.94,3.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,64.0,53.0,5.57,5.61,3.58,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.14,57.5,67.0,5.737139043381536,5.7394156470152025,3.5428832035595104,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.04,59.2,61.0,6.68,6.63,3.94,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,64.0,58.0,6.24,6.2,3.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,62.9,54.0,4.35,4.3,2.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8,62.7,57.0,5.84,5.93,3.69,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.39,62.2,58.0,4.63,4.69,2.9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.56,60.8,60.0,5.32,5.34,3.24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,60.8,59.0,5.74,5.78,3.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.91,63.8,56.0,6.09,6.04,3.87,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.34,62.7,57.0,7.04,7.1,4.43,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.38,59.7,62.0,4.66,4.68,2.79,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.01,62.7,58.0,6.38,6.32,3.98,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.44,61.0,57.0,4.91,4.89,2.99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,61.5,56.0,6.52,6.46,3.99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.5,61.0,57.0,7.38,7.41,4.51,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.5,66.9,58.0,8.36,8.22,5.55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.04,61.5,56.0,6.53,6.57,4.03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.02,61.7,58.0,6.47,6.5,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.54,63.4,57.0,7.28,7.36,4.64,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.02,59.8,58.0,6.55,6.59,3.93,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.42,61.8,57.0,4.81,4.77,2.96,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.52,61.4,58.0,7.3,7.44,4.55,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.31,60.7,61.0,4.37,4.33,2.64,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.2,59.4,61.0,6.92,6.95,4.12,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.73,61.0,56.0,5.82,5.86,3.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.32,63.5,57.0,6.98,6.95,4.42,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.72,62.0,56.0,5.78,5.68,3.55,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.6,62.3,53.8,5.41,5.45,3.38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,60.3,61.0,6.38,6.43,3.86,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.51,60.6,57.0,7.38,7.46,4.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.02,61.9,57.0,6.4,6.46,3.98,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,61.2,62.0,4.48,4.44,2.73,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.31,63.6,54.0,4.31,4.34,2.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.57,62.1,55.0,5.34,5.36,3.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.19,58.6,61.0,6.93,6.89,4.05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.56,61.8,55.0,5.3,5.34,3.29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.52,60.8,60.0,7.42,7.36,4.49,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,60.0,62.0,6.45,6.48,3.88,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,61.5,58.0,6.37,6.45,3.94,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.72,62.8,57.0,5.68,5.73,3.58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,61.6,55.0,5.15,5.2,3.19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,61.7,55.0,6.4,6.46,3.97,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.03,63.7,60.0,6.35,6.28,4.02,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.41,61.7,61.0,4.7,4.74,2.91,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,62.1,57.0,5.67,5.64,3.52,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.0,66.1,61.0,6.08,5.99,3.99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.53,61.9,57.0,7.42,7.34,4.57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.31,62.5,55.0,4.3,4.34,2.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.57,61.8,57.0,5.31,5.34,3.29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.45,60.3,59.0,4.99,4.93,2.99,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.31,62.7,57.0,4.32,4.29,2.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.28,64.9,57.0,4.13,4.16,2.69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.08,60.5,57.0,6.63,6.67,4.02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.05,60.8,57.0,6.58,6.65,4.02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,60.2,57.0,4.54,4.5,2.72,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.11,61.3,54.0,6.68,6.72,4.11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.58,62.4,55.0,5.33,5.34,3.33,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7,61.9,58.0,5.64,5.6,3.48,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.62,61.3,56.0,5.52,5.54,3.39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,61.6,55.0,6.42,6.34,3.93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.11,61.7,54.0,6.64,6.69,4.11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.08,61.0,59.0,6.66,6.61,4.05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,61.5,56.0,4.73,4.77,2.92,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.9,61.5,60.0,6.19,6.17,3.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.14,62.3,59.0,8.24,8.26,5.14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.55,61.5,58.0,7.48,7.51,4.61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.35,62.0,59.0,4.51,4.55,2.81,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.71,61.6,56.0,5.69,5.77,3.53,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.25,62.2,57.0,6.84,6.88,4.27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.54,58.9,59.0,5.37,5.32,3.15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,63.4,56.0,4.29,4.32,2.73,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.93,60.5,57.0,6.32,6.37,3.84,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.22,60.8,57.0,6.85,6.89,4.18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.01,62.9,57.0,6.35,6.41,4.01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.31,60.1,60.0,4.41,4.38,2.64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.52,61.9,57.0,5.14,5.17,3.19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.51,62.9,62.0,7.21,7.31,4.57,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.57,62.6,56.0,5.4,5.34,3.36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.58,62.2,55.0,5.33,5.37,3.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.42,62.2,53.0,4.85,4.86,3.02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.41,61.5,58.0,4.75,4.78,2.93,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.51,61.8,58.0,5.11,5.08,3.15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.07,61.8,58.0,6.51,6.57,4.04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.51,62.2,59.0,7.4,7.36,4.59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,62.6,57.0,4.32,4.3,2.7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.52,63.3,55.0,5.13,5.1,3.24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.4,61.8,53.0,4.76,4.78,2.95,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.95,62.9,57.0,6.24,6.19,3.91,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.53,61.2,55.0,5.21,5.34,3.23,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,61.3,60.0,4.24,4.28,2.61,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.15,59.2,56.0,6.88,6.83,3.5428832035595104,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.4,62.4,56.0,4.72,4.74,2.95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5,62.9,58.0,5.04,5.01,3.16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.51,62.2,59.0,7.34,7.29,4.55,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.37,63.7,55.0,4.56,4.54,2.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.35,62.6,58.0,4.49,4.52,2.82,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.02,62.0,60.0,6.4,6.37,3.96,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.42,62.0,55.0,4.81,4.84,2.99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3,62.2,56.0,4.31,4.34,2.69,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.21,62.1,57.0,6.8,6.85,4.24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,62.1,61.0,4.29,4.25,2.65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.4,61.9,55.0,4.75,4.78,2.95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.5,62.9,58.0,5.01,5.04,3.16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,60.7,57.0,6.52,6.49,3.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.73,61.4,55.0,5.79,5.82,3.56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.5,63.6,55.0,7.17,7.24,4.58,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.56,62.0,56.0,5.28,5.3,3.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.57,61.5,56.0,5.32,5.35,3.28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.59,60.9,57.0,5.4,5.43,3.3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7,63.7,61.0,5.6,5.64,3.58,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.24,62.2,58.0,6.94,6.82,4.28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.35,61.5,55.0,4.56,4.52,2.79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.5,59.4,62.0,7.38,7.35,4.38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.72,61.6,57.0,5.73,5.76,3.54,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.07,62.2,66.0,6.57,6.48,4.06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,61.4,55.0,4.36,4.31,2.66,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.71,59.6,59.0,5.79,5.75,3.44,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,61.9,56.0,5.17,5.13,3.19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.42,62.2,58.0,4.75,4.73,2.95,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.6,62.4,61.0,5.36,5.31,3.33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3,61.9,57.0,4.29,4.33,2.67,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.16,62.6,56.0,6.73,6.68,4.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.51,62.1,55.0,5.1,5.13,3.17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.72,63.4,57.0,7.6,7.58,4.81,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.23,62.3,57.0,6.85,6.89,4.28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,60.6,57.0,6.51,6.56,3.96,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.32,60.7,58.0,4.45,4.41,2.69,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.72,62.9,59.0,5.8,5.63,3.58,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.71,59.2,59.0,5.86,5.83,3.46,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.55,59.7,66.0,7.59,7.47,4.49,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,56.5,60.0,6.62,6.66,3.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.07,60.0,60.0,6.57,6.59,3.95,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.32,63.0,57.0,4.35,4.38,2.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.41,61.1,57.0,4.8,4.86,2.95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3,62.5,53.2,4.29,4.34,2.69,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.73,62.1,55.8,5.77,5.81,3.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.01,62.5,62.0,8.09,8.04,5.04,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.74,66.7,62.0,5.49,5.43,3.64,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.39,61.2,56.0,4.7,4.75,2.89,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.72,63.7,59.0,5.63,5.68,3.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.67,61.6,57.0,7.61,7.69,4.71,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.41,63.8,57.0,4.67,4.7,2.99,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.57,61.9,57.7,5.32,5.34,3.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.42,61.9,55.0,4.83,4.86,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.99,62.8,56.0,6.34,6.36,3.99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.38,61.3,59.0,4.62,4.68,2.85,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.34,62.2,55.0,4.47,4.5,2.79,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.32,62.0,60.0,4.38,4.43,2.73,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,60.1,61.0,5.74,5.81,3.47,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,61.4,55.0,6.49,6.44,3.97,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.71,62.2,57.0,5.7,5.74,3.56,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.0,60.7,58.0,6.45,6.38,3.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.59,58.6,59.0,5.53,5.57,3.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.18,62.4,56.0,6.8,6.83,4.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.71,56.6,63.0,5.9,5.76,3.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.07,61.9,58.0,6.54,6.55,4.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.84,62.0,56.0,6.02,6.05,3.74,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.63,59.9,59.0,5.59,5.63,3.36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.14,61.8,57.0,6.76,6.68,4.15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.33,61.0,60.0,4.42,4.47,2.71,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.85,61.6,57.0,6.07,6.1,3.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,61.8,56.0,4.36,4.34,2.69,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.51,60.8,56.0,5.14,5.26,3.16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.71,62.8,59.0,5.61,5.7,3.55,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.26,62.4,58.0,4.06,4.08,2.54,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.58,63.4,57.0,5.29,5.34,3.37,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.76,61.7,54.0,5.88,5.92,3.64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.32,61.3,56.0,4.4,4.44,2.71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.32,59.4,60.0,4.45,4.47,2.65,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.15,63.1,63.0,6.63,6.53,4.15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,61.5,59.0,8.06,8.11,4.97,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2.19,61.8,57.0,8.23,8.49,5.17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,60.9,56.0,4.42,4.44,2.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,62.3,56.0,4.34,4.36,2.71,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.12,61.2,63.0,6.68,6.59,4.05,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.6,62.0,55.0,5.39,5.44,3.36,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.27,60.7,59.0,4.19,4.21,2.55,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.65,59.3,56.0,5.64,5.76,3.37,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7,60.4,62.0,5.73,5.76,3.47,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.16,65.8,58.0,6.54,6.46,4.28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.23,62.8,57.0,3.91,3.96,2.47,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5,62.9,68.0,5.02,4.96,3.14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5,79.0,73.0,5.21,5.18,4.09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,62.2,56.0,4.71,4.74,2.94,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.32,63.1,57.0,4.37,4.38,2.76,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,62.0,60.0,6.43,6.38,3.97,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.72,61.5,58.0,5.72,5.76,3.53,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.14,62.3,58.0,6.65,6.7,4.16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.07,60.5,56.0,6.71,6.64,4.04,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.41,61.0,56.0,4.82,4.78,2.93,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.05,60.4,57.0,6.6,6.55,3.97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.73,63.6,59.0,7.6,7.56,4.82,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.44,60.1,58.0,4.96,4.92,2.97,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.04,60.8,58.0,6.53,6.5,3.96,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.01,63.0,56.0,6.41,6.35,4.02,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.42,62.3,57.0,4.8,4.76,2.98,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,62.8,56.0,5.03,5.06,3.17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,61.8,57.0,5.73,5.67,3.52,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,59.7,58.0,6.53,6.57,3.91,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
