carat,depth,table,x,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.41,59.3,61.0,4.8,6.558,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,61.5,56.0,5.7,8.028,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,60.1,57.0,4.39,6.817,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.24,61.1,60.0,4.01,6.17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.78,61.5,58.0,5.93,8.145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,59.2,62.0,6.47,8.276,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.8,61.4,54.0,7.86,9.701,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.15,60.4,58.0,6.8,8.077,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.36,61.8,55.0,4.54,6.661,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.53,61.3,55.0,5.2,7.451,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.39,60.3,57.0,7.24,8.741,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.32,62.1,55.0,4.4,6.51,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.32,63.0,57.0,4.37,6.65,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.54,61.3,57.0,5.27,7.128,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.42,62.0,58.0,4.81,6.991,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.35,60.7,56.0,4.58,6.766,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.32,61.6,55.0,4.41,7.009,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.54,61.5,56.0,5.28,7.686,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.4,60.7,56.0,4.77,7.141,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.71,62.3,55.0,5.72,7.589,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.01,58.2,63.0,6.51,8.323,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.61,60.9,58.0,5.52,7.245,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.01,63.2,57.0,6.35,8.648,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.41,60.3,63.0,4.78,6.575,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.23,62.3,58.0,6.85,8.897,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.51,57.0,64.0,7.53,8.714,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.5,62.2,59.0,7.27,9.227,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.41,59.9,58.0,4.81,6.915,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.52,61.1,57.0,5.2,7.412,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.22,61.9,58.0,6.81,9.369,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.13,61.7,54.0,6.77,8.91,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.18,61.3,60.0,6.83,8.36,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.51,59.9,64.0,7.53,8.901,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.53,61.2,54.0,5.21,7.172,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.16,61.7,56.0,6.76,8.448,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.85,62.4,57.0,6.13,8.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.52,63.7,55.0,5.12,7.381,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.74,63.0,58.0,5.73,7.733,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.42,62.1,54.0,4.82,6.633,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.57,60.9,56.0,5.38,7.627,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5,62.3,55.0,5.09,7.561,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.7,61.9,59.0,7.59,9.197,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5,68.3,58.0,4.91,6.441,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.51,61.4,58.0,7.36,9.293,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.02,62.5,59.0,6.38,8.48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,60.7,55.0,4.42,6.757,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.01,61.0,61.0,6.44,8.497,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.91,62.2,60.0,6.22,8.208,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.32,62.1,55.0,4.43,6.644,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,61.5,57.0,4.74,6.965,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.52,60.9,57.0,5.17,7.432,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.02,63.1,57.0,6.38,8.696,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.03,60.4,59.0,6.57,8.538,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3,60.9,61.0,4.35,6.41,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.07,61.9,58.0,6.57,8.649,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,62.4,56.0,6.42,8.69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.5,61.4,57.0,5.1,7.503,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.41,62.7,58.0,4.75,6.526,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.04,62.0,57.0,6.53,8.236,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.9,64.5,57.0,6.07,8.197,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.9,62.7,58.0,6.06,8.447,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.1,62.0,58.0,6.59,8.995,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.51,62.4,57.0,5.08,7.646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.01,60.6,59.0,8.16,9.744,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.01,62.5,60.0,6.31,8.616,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.01,60.2,59.0,6.54,8.563,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.25,62.0,58.0,6.9,8.55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.74,61.0,57.0,5.83,7.853,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.71,61.8,56.0,5.68,8.101,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.72,63.3,59.0,5.62,7.634,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.32,61.7,55.0,4.39,5.916,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.02,62.4,57.0,6.43,8.389,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.01,60.4,57.0,6.45,8.791,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,61.3,56.0,4.37,6.078,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,61.8,54.0,5.15,7.021,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,61.3,58.0,4.3,6.385,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.4,62.3,54.0,4.73,6.675,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.32,63.6,57.0,4.34,6.469,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.02,62.1,53.0,6.43,8.476,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,62.4,59.0,5.07,7.847,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.81,61.0,59.0,6.01,8.08,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.51,63.5,57.0,7.23,9.463,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.59,60.5,55.1,7.55,9.084,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.0,61.8,55.0,6.41,8.434,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.42,63.2,58.0,4.77,6.551,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.83,58.8,58.0,6.2,8.189,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.05,58.9,58.0,6.74,8.544,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,61.9,55.0,8.06,9.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.77,61.2,56.0,5.91,7.601,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.06,62.3,59.0,6.52,8.668,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.46,61.7,56.0,4.93,7.404,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.23,61.4,58.0,3.93,6.273,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.35,59.0,61.0,4.64,7.046,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.39,61.3,56.0,4.68,6.623,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.74,59.9,59.0,7.88,9.294,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.16,58.5,60.0,8.54,9.794,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3,62.0,60.0,4.26,6.738,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,62.2,58.0,6.14,8.734,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,62.6,60.0,6.3,8.602,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.46,61.5,54.0,4.98,6.631,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.1,62.9,59.0,6.6,8.19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.41,62.0,54.0,4.79,7.05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.51,63.6,54.0,5.05,6.936,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.04,58.2,59.0,6.62,8.355,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.45,62.8,58.0,4.83,6.961,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3,62.3,56.0,4.32,5.976,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.53,60.8,58.0,5.19,6.975,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,60.8,56.0,4.36,6.639,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.31,63.9,54.0,4.27,6.347,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.02,62.5,57.0,6.36,8.827,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,62.9,59.0,4.24,6.103,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.01,62.9,57.0,6.27,8.411,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.02,64.3,60.0,6.36,8.22,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.0,63.1,60.0,7.95,9.746,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3,61.3,57.0,4.31,6.314,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.51,61.0,58.0,5.1,7.358,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.74,63.1,58.0,5.73,7.946,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.02,60.3,60.0,6.58,8.705,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.9,60.9,55.0,8.0,9.406,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.4,62.7,57.0,4.65,6.601,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.19,62.5,54.0,6.78,8.918,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.21,62.0,60.0,6.77,8.722,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.55,61.0,59.0,5.31,7.513,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.53,62.0,60.0,7.31,8.937,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.54,60.3,57.0,5.24,7.164,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,61.3,61.0,6.44,8.536,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.25,61.7,56.0,4.05,6.558,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.5,62.8,57.0,7.3,9.32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,59.9,61.0,5.18,7.361,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,63.2,59.0,6.31,8.242,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.0,61.8,56.0,8.12,9.822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.51,60.2,60.0,7.41,9.478,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.9,64.1,56.0,6.12,7.898,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.9,61.8,59.0,6.13,8.338,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.54,61.3,56.0,5.23,7.592,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.51,61.3,56.0,5.21,8.079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.09,61.3,57.0,6.63,8.326,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.11,61.2,61.0,6.69,8.301,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.35,61.8,56.0,4.51,6.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,62.1,55.0,4.73,6.831,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.42,61.6,55.0,4.85,7.119,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,61.4,61.0,6.41,8.456,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,62.6,56.0,4.28,6.708,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.02,63.5,60.0,7.98,9.466,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.36,59.8,62.0,4.61,6.921,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.24,60.8,56.0,4.02,5.892,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.34,61.6,53.0,4.5,6.621,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5,62.1,59.0,5.09,7.12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.72,61.0,59.0,5.74,7.9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,62.3,61.0,6.38,8.901,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.33,60.9,56.0,4.45,6.702,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.37,61.4,55.0,4.63,6.962,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.6,62.4,60.0,7.48,9.13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.71,62.7,55.0,7.69,9.48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.27,60.9,59.0,4.17,6.43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.11,62.6,57.0,6.64,8.646,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.11,63.4,56.0,6.62,8.483,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.44,61.5,56.0,4.92,7.052,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.25,55.2,64.0,4.21,5.889,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.32,61.8,54.9,4.39,5.951,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.17,61.0,53.0,6.89,9.02,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.5,59.9,57.0,5.12,7.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.65,59.0,62.0,5.68,7.525,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.52,63.3,56.0,5.12,7.421,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7,61.9,60.0,7.57,9.463,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,62.7,56.0,4.34,6.26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.77,60.3,58.0,5.89,8.06,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,63.7,59.0,4.24,6.872,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.06,62.3,59.0,8.07,9.798,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.09,62.5,58.0,6.61,8.442,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.67,61.7,55.0,7.68,9.42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.72,62.1,56.0,8.97,9.787,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.3,62.7,59.0,4.24,5.976,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.02,62.4,58.0,6.39,8.586,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0,62.2,57.0,6.4,8.73,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.28,62.0,57.0,4.17,6.394,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.32,63.4,56.0,4.34,5.924,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.14,59.1,58.0,6.83,9.804,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.53,63.9,55.0,5.1,7.112,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.11,61.9,58.0,6.63,8.509,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5,63.8,55.0,5.04,7.182,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.21,61.6,61.0,6.88,8.78,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.98,59.6,60.0,6.43,7.632,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1.0,62.8,59.0,6.36,8.505,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.2,62.2,56.0,6.75,8.551,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.33,61.0,58.0,4.44,6.623,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.54,61.8,55.0,5.22,7.357,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.81,61.2,56.0,6.03,7.981,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.75,62.3,59.0,5.77,7.809,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.32,60.0,61.0,4.45,5.974,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5,62.0,60.0,5.08,7.27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.74,62.7,58.0,5.72,8.097,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.2,61.8,56.0,6.82,8.803,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,59.5,58.0,5.82,7.712,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.53,58.3,62.0,5.3,7.056,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.93,60.8,59.0,6.24,8.418,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.57,62.5,54.0,5.35,7.771,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.38,59.2,60.0,4.73,6.891,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,58.4,59.0,4.42,6.192,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.9,61.4,61.0,6.08,8.096,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.47,62.0,54.0,4.99,6.914,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.94,59.8,61.0,6.39,8.465,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.47,61.6,56.0,4.99,7.259,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.51,63.2,60.0,7.2,9.043,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.53,62.2,55.0,5.18,7.434,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.52,62.3,56.0,5.12,7.236,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,62.4,57.0,4.25,6.542,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.27,61.7,57.0,4.2,6.623,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.06,62.6,60.0,6.54,8.441,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.25,62.1,56.0,6.81,8.696,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.02,61.5,59.0,6.45,8.584,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.34,61.2,58.0,4.5,6.64,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.01,60.9,65.0,8.22,9.656,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.33,61.9,55.0,4.46,6.394,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.44,62.8,56.0,4.88,6.947,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.32,61.9,59.0,4.38,6.223,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.47,58.5,60.0,5.09,6.961,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.74,60.6,57.0,5.88,7.846,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.6,61.9,56.0,5.41,7.647,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.04,62.8,58.0,8.11,9.56,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.38,62.4,54.8,4.64,6.685,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.55,61.8,55.0,5.22,7.182,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,62.2,65.0,6.28,8.285,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.34,63.7,57.0,4.45,6.443,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.52,62.3,57.0,5.17,7.504,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,61.6,57.0,4.35,6.848,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,60.7,59.0,4.65,6.908,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.15,62.9,58.0,6.62,8.829,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.58,61.4,56.0,7.5,9.42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.7,63.3,60.0,5.57,7.615,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.53,61.6,57.0,5.21,7.497,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
