carat,depth,table,x,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.3,62.9,58.0,4.26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.3,62.2,57.0,4.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.01,63.4,58.0,6.34,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.55,63.6,55.0,5.23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,62.5,55.0,4.34,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.01,60.5,60.0,6.45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.55,60.7,58.0,7.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.55,61.7,56.0,5.24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.51,62.5,59.0,7.34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.07,61.4,56.0,6.65,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.36,61.0,59.0,4.61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,63.1,56.0,5.06,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.3,62.4,58.0,6.92,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,62.7,55.0,4.29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.72,62.0,57.0,7.66,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2.11,60.7,60.0,8.27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.58,60.6,55.0,5.42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.86,63.8,56.0,6.02,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,60.9,56.0,4.51,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.2,62.7,57.0,6.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.76,61.7,62.0,5.85,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.32,62.0,56.0,4.35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.35,61.3,56.0,4.54,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.96,61.6,59.0,6.24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.41,62.5,59.0,4.73,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,61.9,57.0,6.36,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.91,62.3,57.0,6.22,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.9,62.6,60.0,6.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.17,62.5,56.0,6.77,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.78,62.7,56.0,5.85,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.21,62.8,57.0,6.73,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.23,59.3,58.0,4.02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.7,63.1,57.0,7.61,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.9,66.4,60.0,5.92,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.51,60.5,61.0,7.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.71,60.5,56.0,5.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,63.7,59.0,4.17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.12,59.6,57.0,6.82,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.1,61.2,57.0,6.66,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.1,60.7,57.0,6.66,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,64.3,58.0,6.18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.97,61.9,58.0,6.35,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.21,62.1,56.0,6.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.42,62.7,54.0,4.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.74,61.9,55.0,5.79,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.4,62.3,56.0,4.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.54,63.2,55.0,5.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.5,63.7,59.0,7.23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.34,61.5,58.0,7.07,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.5,62.7,56.0,7.33,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,59.3,61.0,6.56,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,62.2,57.0,4.3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.37,59.7,61.0,4.67,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7,62.6,55.0,5.73,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.02,61.8,55.0,6.48,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,61.5,56.0,4.41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.34,61.9,54.0,4.46,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.8,61.7,56.0,5.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.31,62.5,58.0,6.97,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.37,62.3,57.0,8.55,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.94,62.6,57.0,6.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,63.7,57.0,5.05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,60.6,59.0,6.43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,62.5,60.0,5.64,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.24,62.9,58.0,3.96,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.98,62.1,59.0,6.33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.32,61.7,59.0,4.38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.33,62.6,56.0,4.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.51,63.4,59.0,5.07,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.59,61.1,57.0,5.43,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.01,61.9,62.0,6.37,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.7,59.0,59.0,5.79,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.82,62.2,56.0,7.83,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.51,60.3,58.0,7.47,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.11,60.7,60.0,8.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.28,61.5,58.0,4.17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.42,62.5,59.0,4.72,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.54,59.4,61.0,7.49,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.7,60.0,60.0,5.69,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.73,61.2,54.0,5.88,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,64.6,60.0,6.12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,62.7,59.0,6.36,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.31,61.9,54.7,4.34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.38,60.3,58.0,4.72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.51,62.8,54.0,7.31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.36,60.9,57.0,4.58,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,63.3,59.0,5.57,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.42,62.7,58.0,4.79,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.84,62.1,58.0,6.02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.34,61.4,59.0,4.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.41,63.8,57.0,4.72,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.0,61.8,61.0,6.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.36,60.7,58.0,4.57,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3,60.6,57.0,4.36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.42,60.0,57.0,4.86,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.06,62.3,56.0,6.56,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.16,60.4,60.0,6.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.2,65.6,57.0,6.73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.35,61.8,57.0,4.53,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.32,61.4,57.0,4.43,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.31,60.0,60.0,4.43,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.03,62.7,61.0,8.04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.27,61.2,57.0,4.14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.32,60.9,59.0,7.02,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.32,62.0,59.0,4.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.4,61.6,59.0,7.17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.28,59.5,56.0,7.12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.02,60.4,60.0,6.53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.24,62.4,58.0,3.96,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.31,61.8,58.0,4.34,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.4,62.7,55.0,4.76,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.2,61.8,61.0,6.69,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.71,63.7,58.0,5.65,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.83,62.5,54.0,6.08,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.2,59.9,61.0,6.85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.81,59.5,60.0,6.08,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,62.4,57.0,5.67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.42,61.7,57.0,4.83,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.75,60.3,61.0,7.74,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.51,62.6,59.0,7.33,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0,62.9,59.0,6.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.59,62.6,55.0,7.47,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.01,58.9,59.0,6.56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.26,60.5,58.0,4.16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.55,61.4,57.0,5.27,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,61.5,56.0,4.79,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,58.3,61.0,4.48,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.01,61.1,61.0,8.14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.86,62.2,57.0,6.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.5,61.8,54.0,5.13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.32,61.4,58.0,4.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.5,62.0,55.0,5.09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,62.0,58.0,5.68,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.25,62.0,59.0,4.05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5,62.2,56.0,5.08,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4,62.2,55.0,4.71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,63.8,58.0,6.38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.23,61.3,60.0,6.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.54,60.7,56.0,5.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.74,62.8,59.0,5.76,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42,60.6,58.0,4.81,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.53,61.8,56.0,5.19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.88,63.3,55.0,6.11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.71,63.4,56.0,5.71,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.22,62.7,54.0,6.79,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7,63.0,55.0,5.65,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.34,61.9,56.0,4.51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.23,61.7,57.0,6.89,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,62.1,55.0,5.09,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.2,62.7,55.0,6.79,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,60.3,62.0,4.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.52,60.6,58.0,7.46,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,65.4,57.0,6.28,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.31,62.5,57.0,4.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.72,62.0,56.0,5.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.41,61.9,59.0,4.77,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,63.0,58.0,4.42,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.71,61.2,56.0,5.77,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.29,64.2,54.0,6.93,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.91,63.9,55.0,6.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,60.4,60.0,5.73,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.9,63.8,58.0,6.05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.11,62.1,61.0,6.58,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.42,60.9,57.0,4.86,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.76,59.9,59.0,5.94,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,61.2,55.0,4.42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.4,60.0,4.77,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.63,61.8,60.0,5.51,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.37,61.4,58.0,4.58,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.2,62.1,58.0,6.78,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,62.2,55.0,4.72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42,64.7,61.0,4.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,61.3,60.0,5.11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,61.6,61.0,4.33,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.37,63.4,57.0,4.55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.62,60.8,56.0,7.56,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.4,62.5,55.0,4.73,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.02,59.9,58.0,6.57,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.81,61.7,57.0,5.98,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.41,62.9,58.0,4.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.03,61.5,57.0,6.52,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.3,62.9,57.0,4.25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.08,62.2,57.0,6.56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.6,60.0,59.0,7.61,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.55,62.5,56.0,5.27,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,58.6,58.0,6.66,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.35,61.9,58.0,4.48,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.5,61.3,59.0,7.39,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.02,58.1,59.0,6.71,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.02,59.8,61.0,6.54,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.32,61.5,58.0,4.36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.56,58.5,59.0,5.42,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,61.4,58.0,6.19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3,62.1,54.0,4.32,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.5,64.9,59.0,4.89,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,62.2,57.0,5.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.43,62.4,57.0,7.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.91,62.3,58.0,6.21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,58.2,61.0,4.45,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,60.6,55.0,6.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.33,64.5,58.0,6.97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,62.0,55.0,5.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.5,63.0,56.0,7.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.08,62.4,55.0,6.53,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.52,59.5,59.0,5.24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.07,62.1,57.0,6.48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.42,60.2,57.0,4.85,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.53,63.7,55.0,5.15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.13,60.4,59.0,6.75,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,62.4,60.0,6.43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,63.1,54.0,4.72,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.03,60.6,60.0,6.52,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,59.7,63.0,4.37,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,62.0,60.0,6.42,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.24,61.9,57.0,3.97,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.22,61.9,58.0,6.87,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.02,62.1,56.0,6.44,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.53,61.4,58.0,5.19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.26,62.0,55.0,6.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.54,62.4,57.0,7.39,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.31,59.7,58.0,4.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.19,62.0,57.0,6.76,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.2,63.4,56.0,6.74,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.31,62.1,58.0,6.98,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.41,60.3,60.0,4.76,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.53,61.6,56.0,7.39,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.52,62.2,59.0,7.36,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.38,62.8,58.0,4.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,62.0,55.0,4.39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.35,62.5,55.0,4.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.71,61.4,56.0,5.73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.02,61.6,56.0,6.51,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.43,63.2,57.0,8.56,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.75,61.7,55.0,5.85,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.08,59.3,57.0,6.71,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.4,62.5,53.0,4.71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.61,62.1,58.0,7.53,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1.5,61.0,60.0,7.34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.29,61.2,56.0,4.27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9,61.5,61.0,6.15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.17,61.8,54.0,6.78,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.5,61.9,56.0,5.09,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.53,57.6,64.0,5.41,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,61.4,56.0,4.32,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.52,61.7,56.0,5.14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.06,63.4,61.0,6.46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.51,63.6,60.0,7.3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
