carat,depth,table,x,y,z,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.3,61.4,55.0,4.31,4.34,2.65,6.31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,63.1,56.0,5.62,5.69,3.57,8.001,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,62.3,56.0,4.27,4.3,2.67,6.168,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.05,61.2,57.0,6.54,6.59,4.02,8.374,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,58.2,60.0,6.61,6.55,3.83,7.936,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.35,61.2,58.0,4.51,4.54,2.77,6.56,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.5,64.8,55.0,7.25,7.2,4.68,8.993,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.42,62.7,55.0,7.11,7.17,4.48,9.346,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.91,58.2,61.0,6.58,6.41,3.77,8.228,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.42,63.3,56.0,4.75,4.79,3.02,6.582,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,62.9,59.0,6.27,6.38,3.98,8.303,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3,62.6,59.0,4.24,4.26,2.66,6.165,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.21,62.9,59.0,6.68,6.74,4.22,9.144,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.2,61.6,59.0,6.85,6.81,4.21,8.944,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.37,61.1,57.0,4.63,4.67,2.84,6.615,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,63.7,57.0,5.58,5.57,3.55,7.781,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.0,62.5,58.0,7.98,8.04,5.01,9.808,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.72,59.8,57.0,5.86,5.91,3.52,7.725,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.14,60.1,58.0,8.4,8.35,5.03,9.457,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,61.9,58.0,4.27,4.29,2.65,6.542,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.07,61.2,58.0,6.62,6.55,4.03,8.325,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.2,60.2,57.0,6.88,6.93,4.16,8.723,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,60.5,57.0,4.81,4.85,2.92,6.612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.61,60.8,56.0,7.61,7.58,4.62,9.321,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3,63.3,61.0,4.21,4.23,2.67,6.715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3,62.4,55.0,4.32,4.34,2.7,6.301,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.32,63.0,58.0,4.35,4.32,2.73,6.174,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.03,61.5,57.0,6.49,6.45,3.98,8.492,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,61.6,58.0,6.44,6.35,3.94,8.407,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.36,61.4,56.0,4.6,4.62,2.83,7.039,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.52,61.8,57.0,5.16,5.2,3.2,7.469,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.32,61.0,57.0,4.42,4.46,2.71,6.631,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.6,62.2,55.0,7.5,7.46,4.65,9.58,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.52,62.3,53.0,5.17,5.2,3.23,7.345,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,61.6,55.0,4.38,4.35,2.69,6.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.04,61.6,57.0,6.51,6.46,4.0,8.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.56,60.9,57.0,5.32,5.36,3.25,7.236,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.01,63.4,56.0,6.35,6.37,4.03,8.692,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.36,61.3,56.0,4.6,4.64,2.83,6.615,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.35,61.9,58.0,4.52,4.49,2.79,6.669,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.66,60.0,59.0,7.63,7.56,4.56,8.577,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.25,61.7,56.0,4.04,4.07,2.5,6.282,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.21,62.6,59.0,6.81,6.76,4.25,9.212,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.36,61.4,57.0,4.64,4.61,2.54,6.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.38,62.0,56.0,4.64,4.68,2.89,6.838,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.26,59.5,58.0,4.22,4.18,2.5,6.363,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.23,61.7,55.0,3.98,4.0,2.46,6.306,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.16,61.4,57.0,8.36,8.33,5.12,9.756,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.75,59.3,59.0,5.87,6.0,3.52,7.829,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2.02,61.5,59.0,8.06,8.13,4.98,9.515,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.55,62.4,57.6,5.23,5.28,3.27,7.396,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.55,58.5,57.0,7.66,7.57,4.46,8.876,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.27,61.7,56.0,7.03,6.9,4.3,9.306,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.32,63.3,56.0,4.34,4.35,2.75,6.33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.34,63.2,58.0,4.45,4.41,2.8,6.903,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.51,60.2,60.0,7.33,7.35,4.42,9.344,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.19,62.0,56.0,6.8,6.77,4.21,8.451,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.57,61.4,55.0,5.38,5.39,3.3,7.633,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.57,62.3,56.0,7.48,7.41,4.64,9.625,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.5,62.4,58.0,7.27,7.31,4.55,9.398,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,62.4,56.0,5.66,5.68,3.54,7.782,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.67,60.5,60.0,5.69,5.65,3.43,7.557,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.62,60.1,58.0,7.63,7.59,4.57,9.37,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,62.5,55.0,5.74,5.71,3.58,8.059,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,61.3,57.0,4.83,4.79,2.95,6.775,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.05,62.1,59.0,6.5,6.47,4.03,8.415,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.04,60.7,57.0,6.51,6.43,3.93,8.408,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.51,58.3,59.0,7.52,7.47,4.37,9.445,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,58.8,61.0,6.28,6.3,3.7,8.389,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.31,63.1,57.0,4.3,4.32,2.72,6.561,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4,61.7,56.0,4.72,4.74,2.92,7.066,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.74,61.9,56.0,5.8,5.83,3.6,7.81,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.08,60.8,59.0,6.57,6.62,4.01,8.446,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,62.6,56.0,4.67,4.69,2.93,6.855,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.32,62.1,54.0,4.41,4.44,2.75,6.667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.34,61.7,58.0,7.1,7.04,4.36,8.792,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.9,62.2,55.0,6.16,6.21,3.85,8.387,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.81,62.9,59.0,5.95,5.84,3.71,8.034,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.15,60.5,56.0,6.83,6.8,4.13,8.37,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.1,62.2,55.0,6.66,6.62,4.13,8.637,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.4,59.7,57.0,4.83,4.85,2.89,6.782,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.02,64.6,59.0,6.31,6.29,4.07,8.815,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.01,60.5,58.0,6.45,6.5,3.92,8.476,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.19,61.5,57.0,8.31,8.44,5.15,9.649,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.91,59.4,59.0,6.3,6.36,3.76,8.475,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.05,62.7,59.0,6.49,6.43,4.05,8.607,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.6,62.4,61.0,7.43,7.4,4.63,9.323,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.53,61.5,56.0,5.2,5.24,3.21,7.402,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.2,62.2,62.0,6.7,6.77,4.19,8.565,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.32,62.4,56.0,4.4,4.42,2.75,6.593,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.71,62.1,55.0,5.82,5.68,3.57,7.951,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.15,62.0,57.0,6.75,6.66,4.16,8.483,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.5,62.1,60.0,7.28,7.22,4.5,9.381,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.53,61.4,58.0,7.35,7.43,4.54,8.929,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.0,57.2,62.0,6.59,6.56,3.76,8.584,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.52,60.9,58.0,5.2,5.18,3.16,7.406,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.81,61.2,57.0,6.0,6.05,3.69,8.054,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.52,61.7,56.0,5.17,5.14,3.18,7.233,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.52,61.5,56.0,5.16,5.18,3.18,7.473,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,63.6,56.0,6.11,6.02,3.86,8.825,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.96,68.8,56.0,6.11,5.98,4.16,8.205,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.37,61.4,56.0,4.6,4.65,2.84,6.407,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.38,62.0,54.0,4.66,4.7,2.9,7.026,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.35,60.9,57.0,4.55,4.51,2.76,6.969,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.24,61.4,56.0,6.98,6.92,4.27,8.616,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.24,61.7,59.0,4.01,4.03,2.48,6.265,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.32,62.1,55.0,4.41,4.38,2.73,6.719,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.34,62.3,61.0,6.97,7.05,4.37,8.663,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.4,62.3,53.7,4.72,4.74,2.95,6.768,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.09,63.6,56.0,6.53,6.56,4.16,8.501,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,61.2,55.0,4.37,4.42,2.69,6.599,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,62.5,56.0,4.77,4.74,2.97,6.868,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.34,61.4,58.0,4.5,4.46,2.75,6.78,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.02,63.0,58.0,6.44,6.38,4.04,8.352,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.48,59.0,60.9,5.09,5.15,3.02,7.246,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.23,59.8,57.0,6.99,6.96,4.17,9.167,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.16,61.8,59.0,6.78,6.74,4.18,8.219,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.28,63.1,55.0,4.17,4.2,2.64,6.061,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.1,61.5,57.0,6.62,6.65,4.08,8.851,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.58,60.2,56.0,5.43,5.46,3.28,7.711,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.35,58.6,63.0,7.28,7.19,4.24,8.627,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.77,60.2,59.0,5.89,5.97,3.57,7.857,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.5,62.6,58.0,5.07,5.12,3.19,7.352,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.23,60.8,59.0,6.88,6.97,4.21,8.525,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.42,62.0,55.0,4.84,4.83,3.0,6.947,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,65.0,55.0,6.11,6.04,3.95,8.308,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.24,60.7,58.0,4.04,4.07,2.46,6.068,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.63,59.1,58.0,7.68,7.84,4.59,9.489,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.4,61.5,56.0,4.77,4.73,2.92,7.095,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.7,61.6,56.0,5.72,5.75,3.53,8.344,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.51,63.8,55.0,8.51,8.6,5.46,9.732,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.2,62.1,60.0,6.78,6.72,4.19,8.697,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.59,62.3,55.0,5.42,5.33,3.35,7.542,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.9,65.3,61.0,5.98,5.94,3.89,7.963,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,61.5,56.0,5.19,5.21,3.2,7.591,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,61.9,56.0,6.33,6.41,3.94,8.659,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.35,62.0,55.0,4.52,4.54,2.81,6.642,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,59.3,66.0,6.44,6.51,3.84,8.288,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.76,61.7,57.0,5.84,5.89,3.62,7.989,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.12,60.1,58.0,6.78,6.83,4.09,8.563,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.14,59.7,58.0,6.91,6.83,4.1,9.254,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.52,60.9,56.0,7.38,7.44,4.51,9.489,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.21,59.0,59.0,8.51,8.46,5.01,9.538,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.41,62.3,55.0,4.78,4.82,2.99,7.272,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.24,62.3,57.0,3.99,4.02,2.49,6.078,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.72,61.6,58.0,5.78,5.81,3.57,7.908,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.71,59.6,56.0,5.84,5.88,3.49,8.004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.38,61.6,57.0,4.65,4.73,2.89,6.973,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.91,61.3,61.0,6.18,6.25,3.81,8.099,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,61.2,55.0,4.4,4.42,2.7,6.792,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.38,60.4,58.0,4.72,4.68,2.84,6.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,63.0,60.0,6.35,6.32,3.99,8.754,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.37,62.0,56.0,4.59,4.63,2.86,6.83,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.56,61.1,57.0,5.33,5.38,3.27,7.479,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,62.6,55.0,5.12,5.16,3.22,7.013,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,62.6,56.0,4.46,4.48,2.8,6.194,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.38,61.2,54.0,4.69,4.72,2.88,6.855,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.23,62.2,55.0,6.83,6.86,4.26,8.716,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.44,56.6,63.0,5.11,5.06,2.88,6.881,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.1,60.0,59.0,6.67,6.6,3.98,8.734,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.81,63.9,58.0,5.9,5.85,3.75,8.064,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.43,59.9,58.0,4.89,4.93,2.94,6.962,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.5,63.6,58.0,7.14,7.29,4.59,9.272,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.5,62.4,57.0,7.29,7.33,4.56,9.116,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.01,62.8,57.0,8.04,7.98,5.03,9.249,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.32,62.2,54.0,4.38,4.4,2.73,6.246,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.57,62.0,58.0,7.45,7.48,4.63,9.052,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.35,61.7,54.0,4.53,4.55,2.8,6.756,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.91,60.9,58.0,6.28,6.2,3.8,8.307,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.22,61.8,57.0,6.83,6.85,4.23,8.803,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2,58.6,57.0,6.96,7.01,4.09,8.215,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.17,60.0,59.0,6.82,6.87,4.11,8.535,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.31,63.9,58.0,4.27,4.3,2.74,6.829,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.3,61.1,57.0,4.3,4.34,2.64,6.601,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.29,61.6,56.0,4.26,4.31,2.64,6.319,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.12,60.9,55.0,6.73,6.67,4.08,8.833,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.96,72.2,56.0,6.01,5.81,4.28,7.799,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.43,60.3,58.0,4.91,4.87,2.95,7.142,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.33,61.8,53.0,4.48,4.51,2.78,6.78,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.43,61.6,55.0,4.9,4.87,3.01,6.823,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3,62.1,55.0,4.28,4.31,2.67,6.372,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,61.0,56.0,6.44,6.4,3.94,8.642,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,63.1,57.0,6.39,6.35,4.02,7.971,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.52,62.4,55.0,5.15,5.17,3.22,7.189,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.03,62.0,56.0,6.55,6.44,4.03,9.775,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.24,59.9,61.0,6.96,6.99,4.18,9.23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.54,61.8,54.0,5.24,5.22,3.23,7.521,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.88,62.2,56.0,6.11,6.17,3.82,8.194,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,59.9,60.0,5.14,5.07,3.06,6.912,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.01,62.6,56.0,6.41,6.44,4.02,8.849,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,60.1,57.0,4.51,4.48,2.7,6.872,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,58.1,65.0,6.54,6.48,3.78,8.395,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.52,62.5,57.0,5.13,5.17,3.22,7.37,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.17,62.3,57.0,6.74,6.78,4.21,8.521,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.8,61.4,56.0,5.99,6.0,3.68,8.48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.25,59.9,56.0,4.1,4.15,2.47,6.078,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34,61.2,59.0,4.46,4.5,2.74,6.653,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.8,62.9,54.0,7.77,7.74,4.88,8.97,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,62.0,56.0,4.28,4.3,2.66,6.326,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.42,60.8,57.0,4.82,4.85,2.94,6.742,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.32,59.1,59.0,4.45,4.48,2.64,6.418,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.08,61.0,57.0,6.61,6.68,4.06,8.959,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.33,59.8,59.0,4.5,4.53,2.7,6.649,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
